Date,Bar Name,Brand Name,Actual Demand (ml),Forecast (ml),Par Level (ml),Chosen Model
2023-11-20,Anderson's Bar,Captain Morgan,0.0,0.0,450,day-of-week seasonal mean
2023-11-21,Anderson's Bar,Captain Morgan,219.73,111.195,660,day-of-week seasonal mean
2023-11-22,Anderson's Bar,Captain Morgan,0.0,150.82999999999998,750,day-of-week seasonal mean
2023-11-23,Anderson's Bar,Captain Morgan,0.0,53.0025,540,day-of-week seasonal mean
2023-11-24,Anderson's Bar,Captain Morgan,138.81,55.56,540,day-of-week seasonal mean
2023-11-25,Anderson's Bar,Captain Morgan,0.0,224.4475,900,day-of-week seasonal mean
2023-11-26,Anderson's Bar,Captain Morgan,0.0,201.64875,840,day-of-week seasonal mean
2023-11-27,Anderson's Bar,Captain Morgan,0.0,0.0,450,day-of-week seasonal mean
2023-11-28,Anderson's Bar,Captain Morgan,0.0,108.065,660,day-of-week seasonal mean
2023-11-29,Anderson's Bar,Captain Morgan,0.0,150.82999999999998,750,day-of-week seasonal mean
2023-11-30,Anderson's Bar,Captain Morgan,0.0,53.0025,540,day-of-week seasonal mean
2023-12-01,Anderson's Bar,Captain Morgan,113.21,72.91125,570,day-of-week seasonal mean
2023-12-02,Anderson's Bar,Captain Morgan,0.0,149.70125,750,day-of-week seasonal mean
2023-12-03,Anderson's Bar,Captain Morgan,0.0,132.49625,690,day-of-week seasonal mean
2023-12-04,Anderson's Bar,Captain Morgan,0.0,0.0,450,day-of-week seasonal mean
2023-12-05,Anderson's Bar,Captain Morgan,0.0,108.065,660,day-of-week seasonal mean
2023-12-06,Anderson's Bar,Captain Morgan,0.0,57.47875,540,day-of-week seasonal mean
2023-12-07,Anderson's Bar,Captain Morgan,0.0,53.0025,540,day-of-week seasonal mean
2023-12-08,Anderson's Bar,Captain Morgan,0.0,87.0625,600,day-of-week seasonal mean
2023-12-09,Anderson's Bar,Captain Morgan,579.33,77.8725,600,day-of-week seasonal mean
2023-12-10,Anderson's Bar,Captain Morgan,0.0,132.49625,690,day-of-week seasonal mean
2023-12-11,Anderson's Bar,Captain Morgan,245.76,0.0,450,day-of-week seasonal mean
2023-12-12,Anderson's Bar,Captain Morgan,0.0,108.065,660,day-of-week seasonal mean
2023-12-13,Anderson's Bar,Captain Morgan,246.17,57.47875,540,day-of-week seasonal mean
2023-12-14,Anderson's Bar,Captain Morgan,0.0,53.0025,540,day-of-week seasonal mean
2023-12-15,Anderson's Bar,Captain Morgan,256.96,87.0625,600,day-of-week seasonal mean
2023-12-16,Anderson's Bar,Captain Morgan,0.0,150.28875,750,day-of-week seasonal mean
2023-12-17,Anderson's Bar,Captain Morgan,0.0,80.49875,600,day-of-week seasonal mean
2023-12-18,Anderson's Bar,Captain Morgan,291.35,30.72,510,day-of-week seasonal mean
2023-12-19,Anderson's Bar,Captain Morgan,278.88,108.065,660,day-of-week seasonal mean
2023-12-20,Anderson's Bar,Captain Morgan,0.0,88.25,600,day-of-week seasonal mean
2023-12-21,Anderson's Bar,Captain Morgan,0.0,0.0,450,day-of-week seasonal mean
2023-12-22,Anderson's Bar,Captain Morgan,0.0,91.445,630,day-of-week seasonal mean
2023-12-23,Anderson's Bar,Captain Morgan,0.0,150.28875,750,day-of-week seasonal mean
2023-12-24,Anderson's Bar,Captain Morgan,0.0,80.49875,600,day-of-week seasonal mean
2023-12-25,Anderson's Bar,Captain Morgan,0.0,67.13875,570,day-of-week seasonal mean
2023-12-26,Anderson's Bar,Captain Morgan,0.0,142.925,720,day-of-week seasonal mean
2023-12-27,Anderson's Bar,Captain Morgan,0.0,88.25,600,day-of-week seasonal mean
2023-12-28,Anderson's Bar,Captain Morgan,0.0,0.0,450,day-of-week seasonal mean
2023-12-29,Anderson's Bar,Captain Morgan,0.0,91.445,630,day-of-week seasonal mean
2023-12-30,Anderson's Bar,Captain Morgan,0.0,87.42750000000001,600,day-of-week seasonal mean
2023-12-31,Anderson's Bar,Captain Morgan,0.0,80.49875,600,day-of-week seasonal mean
2024-01-01,Anderson's Bar,Captain Morgan,0.0,67.13875,570,day-of-week seasonal mean
2023-10-21,Anderson's Bar,Coors,0.0,71.71000000000001,510,7-day moving average
2023-10-22,Anderson's Bar,Coors,0.0,52.13285714285714,480,7-day moving average
2023-10-23,Anderson's Bar,Coors,0.0,52.13285714285714,480,7-day moving average
2023-10-24,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-25,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-26,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-27,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-28,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-29,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-30,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-10-31,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-01,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-02,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-03,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-04,Anderson's Bar,Coors,357.5,0.0,390,7-day moving average
2023-11-05,Anderson's Bar,Coors,0.0,51.07142857142857,480,7-day moving average
2023-11-06,Anderson's Bar,Coors,0.0,51.07142857142857,480,7-day moving average
2023-11-07,Anderson's Bar,Coors,0.0,51.07142857142857,480,7-day moving average
2023-11-08,Anderson's Bar,Coors,152.52,51.07142857142857,480,7-day moving average
2023-11-09,Anderson's Bar,Coors,225.19,72.86,510,7-day moving average
2023-11-10,Anderson's Bar,Coors,0.0,105.03,600,7-day moving average
2023-11-11,Anderson's Bar,Coors,0.0,105.03,600,7-day moving average
2023-11-12,Anderson's Bar,Coors,0.0,53.95857142857143,480,7-day moving average
2023-11-13,Anderson's Bar,Coors,0.0,53.95857142857143,480,7-day moving average
2023-11-14,Anderson's Bar,Coors,0.0,53.95857142857143,480,7-day moving average
2023-11-15,Anderson's Bar,Coors,0.0,53.95857142857143,480,7-day moving average
2023-11-16,Anderson's Bar,Coors,0.0,32.17,450,7-day moving average
2023-11-17,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-18,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-19,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-20,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-21,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-22,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-23,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-24,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-25,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-26,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-27,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-28,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-29,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-11-30,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-01,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-02,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-03,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-04,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-05,Anderson's Bar,Coors,461.74,0.0,390,7-day moving average
2023-12-06,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-07,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-08,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-09,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-10,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-11,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-12,Anderson's Bar,Coors,0.0,65.96285714285715,510,7-day moving average
2023-12-13,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-14,Anderson's Bar,Coors,431.99,0.0,390,7-day moving average
2023-12-15,Anderson's Bar,Coors,0.0,61.712857142857146,510,7-day moving average
2023-12-16,Anderson's Bar,Coors,553.66,61.712857142857146,510,7-day moving average
2023-12-17,Anderson's Bar,Coors,518.9,140.80714285714285,660,7-day moving average
2023-12-18,Anderson's Bar,Coors,0.0,214.93571428571428,810,7-day moving average
2023-12-19,Anderson's Bar,Coors,0.0,214.93571428571428,810,7-day moving average
2023-12-20,Anderson's Bar,Coors,335.57,214.93571428571428,810,7-day moving average
2023-12-21,Anderson's Bar,Coors,399.73,262.8742857142857,900,7-day moving average
2023-12-22,Anderson's Bar,Coors,0.0,258.2657142857143,900,7-day moving average
2023-12-23,Anderson's Bar,Coors,0.0,258.2657142857143,900,7-day moving average
2023-12-24,Anderson's Bar,Coors,0.0,179.17142857142858,720,7-day moving average
2023-12-25,Anderson's Bar,Coors,0.0,105.04285714285713,600,7-day moving average
2023-12-26,Anderson's Bar,Coors,0.0,105.04285714285713,600,7-day moving average
2023-12-27,Anderson's Bar,Coors,0.0,105.04285714285713,600,7-day moving average
2023-12-28,Anderson's Bar,Coors,0.0,57.104285714285716,480,7-day moving average
2023-12-29,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-30,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2023-12-31,Anderson's Bar,Coors,0.0,0.0,390,7-day moving average
2024-01-01,Anderson's Bar,Coors,321.06,0.0,390,7-day moving average
2023-10-21,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-10-22,Anderson's Bar,Grey Goose,557.91,0.0,390,7-day moving average
2023-10-23,Anderson's Bar,Grey Goose,0.0,79.70142857142856,540,7-day moving average
2023-10-24,Anderson's Bar,Grey Goose,0.0,79.70142857142856,540,7-day moving average
2023-10-25,Anderson's Bar,Grey Goose,0.0,79.70142857142856,540,7-day moving average
2023-10-26,Anderson's Bar,Grey Goose,443.4,79.70142857142856,540,7-day moving average
2023-10-27,Anderson's Bar,Grey Goose,0.0,143.0442857142857,660,7-day moving average
2023-10-28,Anderson's Bar,Grey Goose,0.0,143.0442857142857,660,7-day moving average
2023-10-29,Anderson's Bar,Grey Goose,0.0,143.0442857142857,660,7-day moving average
2023-10-30,Anderson's Bar,Grey Goose,0.0,63.34285714285714,510,7-day moving average
2023-10-31,Anderson's Bar,Grey Goose,0.0,63.34285714285714,510,7-day moving average
2023-11-01,Anderson's Bar,Grey Goose,0.0,63.34285714285714,510,7-day moving average
2023-11-02,Anderson's Bar,Grey Goose,0.0,63.34285714285714,510,7-day moving average
2023-11-03,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-04,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-05,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-06,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-07,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-08,Anderson's Bar,Grey Goose,552.25,0.0,390,7-day moving average
2023-11-09,Anderson's Bar,Grey Goose,0.0,78.89285714285714,540,7-day moving average
2023-11-10,Anderson's Bar,Grey Goose,0.0,78.89285714285714,540,7-day moving average
2023-11-11,Anderson's Bar,Grey Goose,257.42,78.89285714285714,540,7-day moving average
2023-11-12,Anderson's Bar,Grey Goose,332.37,115.66714285714286,630,7-day moving average
2023-11-13,Anderson's Bar,Grey Goose,0.0,163.14857142857142,720,7-day moving average
2023-11-14,Anderson's Bar,Grey Goose,0.0,163.14857142857142,720,7-day moving average
2023-11-15,Anderson's Bar,Grey Goose,0.0,163.14857142857142,720,7-day moving average
2023-11-16,Anderson's Bar,Grey Goose,0.0,84.25571428571428,540,7-day moving average
2023-11-17,Anderson's Bar,Grey Goose,0.0,84.25571428571428,540,7-day moving average
2023-11-18,Anderson's Bar,Grey Goose,0.0,84.25571428571428,540,7-day moving average
2023-11-19,Anderson's Bar,Grey Goose,0.0,47.48142857142857,480,7-day moving average
2023-11-20,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-21,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-22,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-23,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-24,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-25,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-26,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-27,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-28,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-11-29,Anderson's Bar,Grey Goose,370.98,0.0,390,7-day moving average
2023-11-30,Anderson's Bar,Grey Goose,0.0,52.99714285714286,480,7-day moving average
2023-12-01,Anderson's Bar,Grey Goose,0.0,52.99714285714286,480,7-day moving average
2023-12-02,Anderson's Bar,Grey Goose,214.98,52.99714285714286,480,7-day moving average
2023-12-03,Anderson's Bar,Grey Goose,0.0,83.70857142857143,540,7-day moving average
2023-12-04,Anderson's Bar,Grey Goose,137.56,83.70857142857143,540,7-day moving average
2023-12-05,Anderson's Bar,Grey Goose,0.0,103.36,600,7-day moving average
2023-12-06,Anderson's Bar,Grey Goose,0.0,103.36,600,7-day moving average
2023-12-07,Anderson's Bar,Grey Goose,0.0,50.36285714285714,480,7-day moving average
2023-12-08,Anderson's Bar,Grey Goose,0.0,50.36285714285714,480,7-day moving average
2023-12-09,Anderson's Bar,Grey Goose,0.0,50.36285714285714,480,7-day moving average
2023-12-10,Anderson's Bar,Grey Goose,0.0,19.65142857142857,420,7-day moving average
2023-12-11,Anderson's Bar,Grey Goose,0.0,19.65142857142857,420,7-day moving average
2023-12-12,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-12-13,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-12-14,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-12-15,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-12-16,Anderson's Bar,Grey Goose,0.0,0.0,390,7-day moving average
2023-12-17,Anderson's Bar,Grey Goose,314.19,0.0,390,7-day moving average
2023-12-18,Anderson's Bar,Grey Goose,0.0,44.88428571428572,480,7-day moving average
2023-12-19,Anderson's Bar,Grey Goose,0.0,44.88428571428572,480,7-day moving average
2023-12-20,Anderson's Bar,Grey Goose,0.0,44.88428571428572,480,7-day moving average
2023-12-21,Anderson's Bar,Grey Goose,386.2,44.88428571428572,480,7-day moving average
2023-12-22,Anderson's Bar,Grey Goose,0.0,100.05571428571429,570,7-day moving average
2023-12-23,Anderson's Bar,Grey Goose,0.0,100.05571428571429,570,7-day moving average
2023-12-24,Anderson's Bar,Grey Goose,0.0,100.05571428571429,570,7-day moving average
2023-12-25,Anderson's Bar,Grey Goose,0.0,55.17142857142857,480,7-day moving average
2023-12-26,Anderson's Bar,Grey Goose,0.0,55.17142857142857,480,7-day moving average
2023-12-27,Anderson's Bar,Grey Goose,154.7,55.17142857142857,480,7-day moving average
2023-12-28,Anderson's Bar,Grey Goose,0.0,77.27142857142857,540,7-day moving average
2023-12-29,Anderson's Bar,Grey Goose,0.0,22.099999999999998,420,7-day moving average
2023-12-30,Anderson's Bar,Grey Goose,0.0,22.099999999999998,420,7-day moving average
2023-12-31,Anderson's Bar,Grey Goose,0.0,22.099999999999998,420,7-day moving average
2024-01-01,Anderson's Bar,Grey Goose,0.0,22.099999999999998,420,7-day moving average
2023-10-21,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-22,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-23,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-24,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-25,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-26,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-27,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-28,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-29,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-30,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-10-31,Anderson's Bar,Heineken,543.34,0.0,360,7-day moving average
2023-11-01,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-02,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-03,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-04,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-05,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-06,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-07,Anderson's Bar,Heineken,0.0,77.62,510,7-day moving average
2023-11-08,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-09,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-10,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-11,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-12,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-13,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-14,Anderson's Bar,Heineken,470.51,0.0,360,7-day moving average
2023-11-15,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-16,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-17,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-18,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-19,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-20,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-21,Anderson's Bar,Heineken,0.0,67.21571428571428,480,7-day moving average
2023-11-22,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-23,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-24,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-25,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-26,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-27,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-28,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-29,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-11-30,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-01,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-02,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-03,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-04,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-05,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-06,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-07,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-08,Anderson's Bar,Heineken,126.54,0.0,360,7-day moving average
2023-12-09,Anderson's Bar,Heineken,420.5,18.077142857142857,390,7-day moving average
2023-12-10,Anderson's Bar,Heineken,0.0,78.14857142857143,510,7-day moving average
2023-12-11,Anderson's Bar,Heineken,0.0,78.14857142857143,510,7-day moving average
2023-12-12,Anderson's Bar,Heineken,0.0,78.14857142857143,510,7-day moving average
2023-12-13,Anderson's Bar,Heineken,380.92,78.14857142857143,510,7-day moving average
2023-12-14,Anderson's Bar,Heineken,0.0,132.56571428571428,630,7-day moving average
2023-12-15,Anderson's Bar,Heineken,0.0,132.56571428571428,630,7-day moving average
2023-12-16,Anderson's Bar,Heineken,0.0,114.48857142857143,600,7-day moving average
2023-12-17,Anderson's Bar,Heineken,0.0,54.417142857142856,480,7-day moving average
2023-12-18,Anderson's Bar,Heineken,0.0,54.417142857142856,480,7-day moving average
2023-12-19,Anderson's Bar,Heineken,0.0,54.417142857142856,480,7-day moving average
2023-12-20,Anderson's Bar,Heineken,0.0,54.417142857142856,480,7-day moving average
2023-12-21,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-22,Anderson's Bar,Heineken,0.0,0.0,360,7-day moving average
2023-12-23,Anderson's Bar,Heineken,581.16,0.0,360,7-day moving average
2023-12-24,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-25,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-26,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-27,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-28,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-29,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-30,Anderson's Bar,Heineken,0.0,83.02285714285713,510,7-day moving average
2023-12-31,Anderson's Bar,Heineken,385.5,0.0,360,7-day moving average
2024-01-01,Anderson's Bar,Heineken,0.0,55.07142857142857,480,7-day moving average
